id,code,name,account_type,reconcile,name@sv_SE
a8180,8180,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag
a8181,8181,Återföringar av nedskrivningar av andelar i intresseföretag,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i intresseföretag
a8182,8182,Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag,expense_direct_cost,False,Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag
a8183,8183,Återföringar av nedskrivningar av andelar i gemensamt styrda företag,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i gemensamt styrda företag
a8184,8184,Återföringar av nedskrivningar av långfristiga fordringar hos gemensamt styrda företag,expense_direct_cost,False,Återföringar av nedskrivningar av långfristiga fordringar hos gemensamt styrda företag
a8186,8186,Återföringar av nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i övriga företag som det finns ett ägarintresse i
a8187,8187,Återföringar av nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i,expense_direct_cost,False,Återföringar av nedskrivningar av långfristiga fordringar hos övriga företag som det finns ett ägarintresse i
a8210,8210,Utdelningar på andelar i andra företag,income_other,False,Utdelningar på andelar i andra företag
a8212,8212,"Utdelningar, övriga företag",income_other,False,"Utdelningar, övriga företag"
a8216,8216,"Insatsemissioner, övriga företag",income_other,False,"Insatsemissioner, övriga företag"
a8220,8220,Resultat vid försäljning av värdepapper i och långfristiga fordringar hos andra företag,income_other,False,Resultat vid försäljning av värdepapper i och långfristiga fordringar hos andra företag
a8221,8221,Resultat vid försäljning av andelar i andra företag,income_other,False,Resultat vid försäljning av andelar i andra företag
a8222,8222,Resultat vid försäljning av långfristiga fordringar hos andra företag,income_other,False,Resultat vid försäljning av långfristiga fordringar hos andra företag
a8223,8223,Resultat vid försäljning av derivat (långfristiga värdepappersinnehav),income_other,False,Resultat vid försäljning av derivat (långfristiga värdepappersinnehav)
a8230,8230,Valutakursdifferenser på långfristiga fordringar,income_other,False,Valutakursdifferenser på långfristiga fordringar
a8231,8231,Valutakursvinster på långfristiga fordringar,income_other,False,Valutakursvinster på långfristiga fordringar
a8236,8236,Valutakursförluster på långfristiga fordringar,income_other,False,Valutakursförluster på långfristiga fordringar
a8240,8240,Resultatandelar från handelsbolag (andra företag),income_other,False,Resultatandelar från handelsbolag (andra företag)
a8250,8250,Ränteintäkter från långfristiga fordringar hos och värdepapper i andra företag,income_other,False,Ränteintäkter från långfristiga fordringar hos och värdepapper i andra företag
a8251,8251,Ränteintäkter från långfristiga fordringar,income_other,False,Ränteintäkter från långfristiga fordringar
a8252,8252,Ränteintäkter från övriga värdepapper,income_other,False,Ränteintäkter från övriga värdepapper
a8254,8254,"Skattefria ränteintäkter, långfristiga tillgångar",income_other,False,"Skattefria ränteintäkter, långfristiga tillgångar"
a8255,8255,Avkastningsskatt kapitalplacering,income_other,False,Avkastningsskatt kapitalplacering
a8260,8260,Ränteintäkter från långfristiga fordringar hos koncernföretag,income_other,False,Ränteintäkter från långfristiga fordringar hos koncernföretag
a8261,8261,Ränteintäkter från långfristiga fordringar hos moderföretag,income_other,False,Ränteintäkter från långfristiga fordringar hos moderföretag
a8262,8262,Ränteintäkter från långfristiga fordringar hos dotterföretag,income_other,False,Ränteintäkter från långfristiga fordringar hos dotterföretag
a8263,8263,Ränteintäkter från långfristiga fordringar hos andra koncernföretag,income_other,False,Ränteintäkter från långfristiga fordringar hos andra koncernföretag
a8270,8270,Nedskrivningar av innehav av andelar i och långfristiga fordringar hos andra företag,expense_direct_cost,False,Nedskrivningar av innehav av andelar i och långfristiga fordringar hos andra företag
a8271,8271,Nedskrivningar av andelar i andra företag,expense_direct_cost,False,Nedskrivningar av andelar i andra företag
a8272,8272,Nedskrivningar av långfristiga fordringar hos andra företag,expense_direct_cost,False,Nedskrivningar av långfristiga fordringar hos andra företag
a8273,8273,Nedskrivningar av övriga värdepapper hos andra företag,expense_direct_cost,False,Nedskrivningar av övriga värdepapper hos andra företag
a8280,8280,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos andra företag,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos andra företag
a8281,8281,Återföringar av nedskrivningar av andelar i andra företag,expense_direct_cost,False,Återföringar av nedskrivningar av andelar i andra företag
a8282,8282,Återföringar av nedskrivningar av långfristiga fordringar hos andra företag,expense_direct_cost,False,Återföringar av nedskrivningar av långfristiga fordringar hos andra företag
a8283,8283,Återföringar av nedskrivningar av övriga värdepapper i andra företag,expense_direct_cost,False,Återföringar av nedskrivningar av övriga värdepapper i andra företag
a8290,8290,"Värdering till verkligt värde, anläggningstillgångar",income_other,False,"Värdering till verkligt värde, anläggningstillgångar"
a8291,8291,Orealiserade värdeförändringar på anläggningstillgångar,income_other,False,Orealiserade värdeförändringar på anläggningstillgångar
a8295,8295,Orealiserade värdeförändringar på derivatinstrument,income_other,False,Orealiserade värdeförändringar på derivatinstrument
a8310,8310,Ränteintäkter från omsättningstillgångar,income_other,False,Ränteintäkter från omsättningstillgångar
a8311,8311,Ränteintäkter från bank,income_other,False,Ränteintäkter från bank
a8312,8312,Ränteintäkter från kortfristiga placeringar,income_other,False,Ränteintäkter från kortfristiga placeringar
a8313,8313,Ränteintäkter från kortfristiga fordringar,income_other,False,Ränteintäkter från kortfristiga fordringar
a8314,8314,Skattefria ränteintäkter,income_other,False,Skattefria ränteintäkter
a8317,8317,Ränteintäkter för dold räntekompensation,income_other,False,Ränteintäkter för dold räntekompensation
a8319,8319,Övriga ränteintäkter från omsättningstillgångar,income_other,False,Övriga ränteintäkter från omsättningstillgångar
a8320,8320,"Värdering till verkligt värde, omsättningstillgångar",income_other,False,"Värdering till verkligt värde, omsättningstillgångar"
a8321,8321,Orealiserade värdeförändringar på omsättningstillgångar,income_other,False,Orealiserade värdeförändringar på omsättningstillgångar
a8325,8325,Orealiserade värdeförändringar på derivatinstrument (oms.-tillg.),income_other,False,Orealiserade värdeförändringar på derivatinstrument (oms.-tillg.)
a8330,8330,Valutakursdifferenser på kortfristiga fordringar och placeringar,income_other,False,Valutakursdifferenser på kortfristiga fordringar och placeringar
a8331,8331,Valutakursvinster på kortfristiga fordringar och placeringar,income_other,False,Valutakursvinster på kortfristiga fordringar och placeringar
a8336,8336,Valutakursförluster på kortfristiga fordringar och placeringar,income_other,False,Valutakursförluster på kortfristiga fordringar och placeringar
a8340,8340,Utdelningar på kortfristiga placeringar,income_other,False,Utdelningar på kortfristiga placeringar
a8350,8350,Resultat vid försäljning av kortfristiga placeringar,income_other,False,Resultat vid försäljning av kortfristiga placeringar
a8360,8360,Övriga ränteintäkter från koncernföretag,income_other,False,Övriga ränteintäkter från koncernföretag
a8361,8361,Övriga ränteintäkter från moderföretag,income_other,False,Övriga ränteintäkter från moderföretag
a8362,8362,Övriga ränteintäkter från dotterföretag,income_other,False,Övriga ränteintäkter från dotterföretag
a8363,8363,Övriga ränteintäkter från andra koncernföretag,income_other,False,Övriga ränteintäkter från andra koncernföretag
a8370,8370,Nedskrivningar av kortfristiga placeringar,expense_direct_cost,False,Nedskrivningar av kortfristiga placeringar
a8380,8380,Återföringar av nedskrivningar av kortfristiga placeringar,expense_direct_cost,False,Återföringar av nedskrivningar av kortfristiga placeringar
a8390,8390,Övriga finansiella intäkter,income_other,False,Övriga finansiella intäkter
a8400,8400,Räntekostnader (gruppkonto),expense,False,Räntekostnader (gruppkonto)
a8410,8410,Räntekostnader för långfristiga skulder,expense,False,Räntekostnader för långfristiga skulder
a8411,8411,"Räntekostnader för obligations-, förlags- och konvertibla lån",expense,False,"Räntekostnader för obligations-, förlags- och konvertibla lån"
a8412,8412,Räntedel i årets pensionskostnad,expense,False,Räntedel i årets pensionskostnad
a8413,8413,Räntekostnader för checkräkningskredit,expense,False,Räntekostnader för checkräkningskredit
a8415,8415,Räntekostnader för andra skulder till kreditinstitut,expense,False,Räntekostnader för andra skulder till kreditinstitut
a8417,8417,Räntekostnader för dold räntekompensation m.m.,expense,False,Räntekostnader för dold räntekompensation m.m.
a8418,8418,Avdragspost för räntesubventioner,expense,False,Avdragspost för räntesubventioner
a8419,8419,Övriga räntekostnader för långfristiga skulder,expense,False,Övriga räntekostnader för långfristiga skulder
a8420,8420,Räntekostnader för kortfristiga skulder,expense,False,Räntekostnader för kortfristiga skulder
a8421,8421,Räntekostnader till kreditinstitut,expense,False,Räntekostnader till kreditinstitut
a8422,8422,Dröjsmålsräntor för leverantörsskulder,expense,False,Dröjsmålsräntor för leverantörsskulder
a8423,8423,Räntekostnader för skatter och avgifter,expense,False,Räntekostnader för skatter och avgifter
a8424,8424,Räntekostnader byggnadskreditiv,expense,False,Räntekostnader byggnadskreditiv
a8429,8429,Övriga räntekostnader för kortfristiga skulder,expense,False,Övriga räntekostnader för kortfristiga skulder
a8430,8430,Valutakursdifferenser på skulder,expense,False,Valutakursdifferenser på skulder
a8431,8431,Valutakursvinster på skulder,expense,False,Valutakursvinster på skulder
a8436,8436,Valutakursförluster på skulder,expense,False,Valutakursförluster på skulder
a8440,8440,Erhållna räntebidrag,expense,False,Erhållna räntebidrag
a8450,8450,Orealiserade värdeförändringar på skulder,expense,False,Orealiserade värdeförändringar på skulder
a8451,8451,Orealiserade värdeförändringar på skulder,expense,False,Orealiserade värdeförändringar på skulder
a8455,8455,Orealiserade värdeförändringar på säkringsinstrument,expense,False,Orealiserade värdeförändringar på säkringsinstrument
a8460,8460,Räntekostnader till koncernföretag,expense,False,Räntekostnader till koncernföretag
a8461,8461,Räntekostnader till moderföretag,expense,False,Räntekostnader till moderföretag
a8462,8462,Räntekostnader till dotterföretag,expense,False,Räntekostnader till dotterföretag
a8463,8463,Räntekostnader till andra koncernföretag,expense,False,Räntekostnader till andra koncernföretag
a8480,8480,Aktiverade ränteutgifter,expense,False,Aktiverade ränteutgifter
a8490,8490,Övriga skuldrelaterade poster,expense,False,Övriga skuldrelaterade poster
a8491,8491,Erhållet ackord på skulder till kreditinstitut m.m.,expense,False,Erhållet ackord på skulder till kreditinstitut m.m.
a8810,8810,Förändring av periodiseringsfond,equity,False,Förändring av periodiseringsfond
a8811,8811,Avsättning till periodiseringsfond,equity,False,Avsättning till periodiseringsfond
a8819,8819,Återföring från periodiseringsfond,equity,False,Återföring från periodiseringsfond
a8820,8820,Mottagna koncernbidrag,income_other,False,Mottagna koncernbidrag
a8830,8830,Lämnade koncernbidrag,expense,False,Lämnade koncernbidrag
a8840,8840,Lämnade gottgörelser,equity,False,Lämnade gottgörelser
a8850,8850,Förändring av överavskrivningar,expense,False,Förändring av överavskrivningar
a8851,8851,"Förändring av överavskrivningar, immateriella anläggningstillgångar",expense,False,"Förändring av överavskrivningar, immateriella anläggningstillgångar"
a8852,8852,"Förändring av överavskrivningar, byggnader och markanläggningar",expense,False,"Förändring av överavskrivningar, byggnader och markanläggningar"
a8853,8853,"Förändring av överavskrivningar, maskiner och inventarier",expense,False,"Förändring av överavskrivningar, maskiner och inventarier"
a8860,8860,Förändring av ersättningsfond,equity,False,Förändring av ersättningsfond
a8861,8861,Avsättning till ersättningsfond för inventarier,equity,False,Avsättning till ersättningsfond för inventarier
a8862,8862,Avsättning till ersättningsfond för byggnader och markanläggningar,equity,False,Avsättning till ersättningsfond för byggnader och markanläggningar
a8864,8864,Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel,equity,False,Avsättning till ersättningsfond för djurlager i jordbruk och renskötsel
a8865,8865,Ianspråktagande av ersättningsfond för avskrivningar,equity,False,Ianspråktagande av ersättningsfond för avskrivningar
a8866,8866,Ianspråktagande av ersättningsfond för annat än avskrivningar,equity,False,Ianspråktagande av ersättningsfond för annat än avskrivningar
a8869,8869,Återföring från ersättningsfond,equity,False,Återföring från ersättningsfond
a8890,8890,Övriga bokslutsdispositioner,equity,False,Övriga bokslutsdispositioner
a8892,8892,Nedskrivningar av konsolideringskaraktär av anläggningstillgångar,equity,False,Nedskrivningar av konsolideringskaraktär av anläggningstillgångar
a8896,8896,Förändring av lagerreserv,equity,False,Förändring av lagerreserv
a8899,8899,Övriga bokslutsdispositioner,equity,False,Övriga bokslutsdispositioner
a8910,8910,Skatt som belastar årets resultat,expense,False,Skatt som belastar årets resultat
a8920,8920,Skatt på grund av ändrad beskattning,expense,False,Skatt på grund av ändrad beskattning
a8930,8930,Restituerad skatt,expense,False,Restituerad skatt
a8940,8940,Uppskjuten skatt,expense,False,Uppskjuten skatt
a8980,8980,Övriga skatter,expense,False,Övriga skatter
