id,code,name,parent_id:id,type,user_type:id,reconcile,"tax_ids:id","chart_template_id:id"
k2_2863,2863,"Kortfristiga skulder till andra koncernföretag ","247k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2870,2870,"Kortfristiga skulder till intresseföretag ","247k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2880,2880,"Skuld erhållna bidrag ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2890,2890,"Övriga kortfristiga skulder ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2891,2891,"Skulder under indrivning ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2892,2892,"Inre reparationsfond/underhållsfond","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2893,2893,"Skulder till närstående personer, kortfristig del ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2895,2895,"Derivat (kortfristiga skulder) ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2897,2897,"Mottagna depositioner, kortfristiga ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2898,2898,"Outtagen vinstutdelning ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2899,2899,"Övriga kortfristiga skulder ","249k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_28K,28,"Övriga kortfristiga skulder","228k2","view","account.data_account_type_view","false",,l10n_se.b
250k2,2.50,Upplupna kostnader och förutbetalda intäkter,k2_24,view,account.data_account_type_view,,,l10n_se.b
k2_2910,2910,"Upplupna löner ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2911,2911,"Löneskulder ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2912,2912,"Ackordsöverskott ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2919,2919,"Övriga upplupna löner ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2920,2920,"Upplupna semesterlöner ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2930,2930,"Upplupna pensionskostnader ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2931,2931,"Upplupna pensionsutbetalningar ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2940,2940,"Upplupna lagstadgade sociala och andra avgifter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2941,2941,"Beräknade upplupna lagstadgade sociala avgifter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2942,2942,"Beräknad upplupen särskild löneskatt ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2943,2943,"Beräknad upplupen särskild löneskatt på pensionskostnader, deklarationspost","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2944,2944,"Beräknad upplupen avkastningsskatt på pensionskostnader ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2950,2950,"Upplupna avtalade sociala avgifter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2951,2951," Upplupna avtalade arbetsmarknadsförsäkringar","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2959,2959,"Upplupna avtalade pensionsförsäkringsavgifter, deklarationspost","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2960,2960,"Upplupna räntekostnader ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2970,2970,"Förutbetalda intäkter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2971,2971,"Förutbetalda hyresintäkter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2972,2972,"Förutbetalda medlemsavgifter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2979,2979,"Övriga förutbetalda intäkter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2980,2980,"Upplupna avtalskostnader ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2990,2990,"Övriga upplupna kostnader och förutbetalda intäkter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2991,2991,"Beräknat arvode för bokslut ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2992,2992,"Beräknat arvode för revision ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2993,2993,"Ospecificerad skuld till leverantörer","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2998,2998,"Övriga upplupna kostnader och förutbetalda intäkter ","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_2999,2999,"OBS-konto","250k2","other","account.data_account_type_liability","false",,l10n_se.b
k2_29K,29,"Upplupna kostnader och förutbetalda intäkter","228k2","view","account.data_account_type_view","false",,l10n_se.b
k2_3,3,Resultaträkning,K2,view,account.data_account_type_view,,,l10n_se.b
31k2,3.1,"Nettoomsättning",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_3000,3000,"Försäljning inom Sverige","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3001,3001,"Försäljning inom Sverige, 25 % moms","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3002,3002,"Försäljning inom Sverige, 12 % moms","31k2","other","account.data_account_type_income","false",bMP2,l10n_se.b
k2_3003,3003,"Försäljning inom Sverige, 6 % moms","31k2","other","account.data_account_type_income","false",bMP3,l10n_se.b
k2_3004,3004,"Försäljning inom Sverige, momsfri","31k2","other","account.data_account_type_income","false",bMF,l10n_se.b
k2_3100,3100,"Försäljning av varor utanför Sverige","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3105,3105,"Försäljning varor till land utanför EU","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3106,3106,"Försäljning varor till annat EU-land, momspliktig","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3108,3108,"Försäljning varor till annat EU-land, momsfri","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3200,3200,"Försäljning VMB och omvänd moms","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3211,3211,"Försäljning positiv VMB 25 %","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3212,3212,"Försäljning negativ VMB 25 %","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3231,3231,"Försäljning inom byggsektorn, omvänd skattskyldighet moms","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3300,3300,"Försäljning av tjänster utanför Sverige","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3305,3305,"Försäljning tjänster till land utanför EU","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3308,3308,"Försäljning tjänster till annat EU-land","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3400,3400,"Försäljning, egna uttag","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3401,3401,"Egna uttag momspliktiga, 25 %","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3402,3402,"Egna uttag momspliktiga, 12 %","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3403,3403,"Egna uttag momspliktiga, 6 %","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3404,3404,"Egna uttag, momsfria","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3500,3500,"Fakturerade kostnader (gruppkonto) ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3510,3510,"Fakturerat emballage ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3511,3511,"Fakturerat emballage ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3518,3518,"Returnerat emballage ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3520,3520,"Fakturerade frakter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3521,3521,"Fakturerade frakter, EU-land","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3522,3522,"Fakturerade frakter, export","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3530,3530,"Fakturerade tull- och speditionskostnader m.m. ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3540,3540,"Faktureringsavgifter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3541,3541,"Faktureringsavgifter, EU-land","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3542,3542,"Faktureringsavgifter, export","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3550,3550,"Fakturerade resekostnader ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3560,3560,"Fakturerade kostnader till koncernföretag ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3561,3561,"Fakturerade kostnader till moderföretag ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3562,3562,"Fakturerade kostnader till dotterföretag ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3563,3563,"Fakturerade kostnader till andra koncernföretag ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3570,3570,"Fakturerade kostnader till intresseföretag ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3590,3590,"Övriga fakturerade kostnader ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3600,3600,"Rörelsens sidointäkter (gruppkonto) ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3610,3610,"Försäljning av material ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3611,3611,"Försäljning av råmaterial ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3612,3612,"Försäljning av skrot ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3613,3613,"Försäljning av förbrukningsmaterial ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3619,3619,"Försäljning av övrigt material ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3620,3620,"Tillfällig uthyrning av personal ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3630,3630,"Tillfällig uthyrning av transportmedel ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3670,3670,"Intäkter från värdepapper ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3671,3671,"Försäljning av värdepapper ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3672,3672,"Utdelning från värdepapper ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3679,3679,"Övriga intäkter från värdepapper ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3680,3680,"Management fees ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3690,3690,"Övriga sidointäkter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3700,3700,"Intäktskorrigeringar (gruppkonto) ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3710,3710,"Ofördelade intäktsreduktioner ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3730,3730,"Lämnade rabatter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3731,3731,"Lämnade kassarabatter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3732,3732,"Lämnade mängdrabatter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3740,3740,"Öres- och kronutjämning ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3750,3750,"Punktskatter ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3751,3751,"Intäktsförda punktskatter (kreditkonto) ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3752,3752,"Skuldförda punktskatter (debetkonto) ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
k2_3790,3790,"Övriga intäktskorrigeringar ","31k2","other","account.data_account_type_income","false",bMP1,l10n_se.b
33k2,3.3,Aktiverat arbete för egen räkning,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_3800,3800,"Aktiverat arbete för egen räkning (gruppkonto) ","33k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3840,3840,"Aktiverat arbete (material) ","33k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3850,3850,"Aktiverat arbete (omkostnader) ","33k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3870,3870,"Aktiverat arbete (personal) ","33k2","other","account.data_account_type_income","false",,l10n_se.b
34k2,3.4,Övriga rörelseintäkter,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_3900,3900,"Övriga rörelseintäkter (gruppkonto) ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3910,3910,"Hyres- och arrendeintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3911,3911,"Hyresintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3912,3912,"Arrendeintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3913,3913,"Frivilligt momspliktiga hyresintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3914,3914,"Övriga momspliktiga hyresintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3920,3920,"Provisionsintäkter, licensintäkter och royalties ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3921,3921,"Provisionsintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3922,3922,"Licensintäkter och royalties ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3925,3925,"Franchiseintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3940,3940,"Orealiserad negativ värdeförändring på säkringsinstrument ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3950,3950,"Återvunna, tidigare avskrivna kundfordringar ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3960,3960,"Valutakursvinster på fordringar och skulder av rörelsekaraktär ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3970,3970,"Vinst vid avyttring av immateriella och materiella anläggningstillgångar ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3971,3971,"Vinst vid avyttring av immateriella anläggningstillgångar ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3972,3972,"Vinst vid avyttring av byggnader och mark ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3973,3973,"Vinst vid avyttring av maskiner och inventarier ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3980,3980,"Erhållna offentliga stöd m.m. ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3981,3981,"Erhållna EU-bidrag ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3985,3985,"Erhållna statliga bidrag ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3987,3987,"Erhållna kommunala bidrag ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3988,3988,"Erhållna bidrag och ersättningar för personal ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3989,3989,"Övriga erhållna bidrag ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3990,3990,"Övriga ersättningar och intäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3991,3991,"Konfliktersättning ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3992,3992,"Erhållna skadestånd ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3993,3993,"Erhållna donationer och gåvor ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3994,3994,"Försäkringsersättningar ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3995,3995,"Erhållet ackord på skulder av rörelsekaraktär ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3996,3996,"Erhållna reklambidrag ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3997,3997,"Sjuklöneersättning ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3998,3998,"Sjukpenning ","34k2","other","account.data_account_type_income","false",,l10n_se.b
k2_3999,3999,"Övriga rörelseintäkter ","34k2","other","account.data_account_type_income","false",,l10n_se.b
35k2,3.5,"Råvaror och förnödenheter",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_4000,4000,"Inköp av varor från Sverige","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4200,4200,"Sålda varor VMB","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4211,4211,"Sålda varor positiv VMB 25 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4212,4212,"Sålda varor negativ VMB 25 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4400,4400,"Inköpta tjänster i Sverige, omvänd skattskyldighet","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4425,4425,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 25 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4426,4426,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 12 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4427,4427,"Inköpta tjänster i Sverige, omvänd skattskyldighet, 6 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4500,4500,"Inköp från annat EU-land","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4515,4515,"Inköp av varor från annat EU-land, 25 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4516,4516,"Inköp av varor från annat EU-land, 12 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4517,4517,"Inköp av varor från annat EU-land, 6 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4518,4518,"Inköp av varor från annat EU-land, momsfri","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4535,4535,"Inköp av tjänster från annat EU-land, 25 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4536,4536,"Inköp av tjänster från annat EU-land, 12 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4537,4537,"Inköp av tjänster från annat EU-land, 6 %","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4538,4538,"Inköp av tjänster från annat EU-land, momsfri","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4600,4600,"Legoarbeten och underentreprenader (gruppkonto) ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4700,4700,"Reduktion av inköpspriser (gruppkonto) ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4730,4730,"Erhållna rabatter ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4731,4731,"Erhållna kassarabatter ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4732,4732,"Erhållna mängdrabatter (inkl. bonus) ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4733,4733,"Erhållet aktivitetsstöd ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4790,4790,"Övriga reduktioner av inköpspriser ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
32k2,3.2,"Förändring av lager av produkter i arbete, färdiga varor och pågående arbete för annans räkning",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_4900,4900,"Förändring av lager (gruppkonto) ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4910,4910,"Förändring av lager av råvaror ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4920,4920,"Förändring av lager av tillsatsmaterial och förnödenheter ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4930,4930,"Förändring av lager av halvfabrikat ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4931,4931,"Förändring av lager av köpta halvfabrikat ","35k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4932,4932,"Förändring av lager av egentillverkade halvfabrikat ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4940,4940,"Förändring av produkter i arbete ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4944,4944,"Förändring av produkter i arbete, material och utlägg ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4945,4945,"Förändring av produkter i arbete, omkostnader ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4947,4947,"Förändring av produkter i arbete, personalkostnader ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4950,4950,"Förändring av lager av färdiga varor ","32k2","other","account.data_account_type_income","false",,l10n_se.b
36k2,3.6,"Handelsvaror",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_4960,4960,"Förändring av lager av handelsvaror ","36k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4970,4970,"Förändring av pågående arbeten, nedlagda kostnader ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4974,4974,"Förändring av pågående arbeten, material och utlägg ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4975,4975,"Förändring av pågående arbeten, omkostnader ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4977,4977,"Förändring av pågående arbeten, personalkostnader ","32k2","other","account.data_account_type_income","false",,l10n_se.b
k2_4980,4980,"Förändring av lager av värdepapper ","36k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4981,4981,"Sålda värdepappers anskaffningsvärde ","36k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4987,4987,"Nedskrivning av värdepapper ","36k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4988,4988,"Återföring av nedskrivning av värdepapper ","36k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_4990,4990,"Förändring av lager och pågående arbeten (ofördelad) ","32k2","other","account.data_account_type_income","false",,l10n_se.b
37k2,3.7,"Övriga externa kostnader",k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_5010,5010,"Lokalhyra ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5011,5011,"Hyra för kontorslokaler ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5012,5012,"Hyra för garage ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5013,5013,"Hyra för lagerlokaler ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5020,5020,"El för belysning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5030,5030,"Värme ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5040,5040,"Vatten och avlopp ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5050,5050,"Lokaltillbehör ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5060,5060,"Städning och renhållning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5061,5061,"Städning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5062,5062,"Sophämtning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5063,5063,"Hyra för sopcontainer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5064,5064,"Snöröjning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5065,5065,"Trädgårdsskötsel ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5070,5070,"Reparation och underhåll av lokaler ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5090,5090,"Övriga lokalkostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5098,5098,"Övriga lokalkostnader, avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5099,5099,"Övriga lokalkostnader, ej avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5100,5100,"Fastighetskostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5110,5110,"Tomträttsavgäld/arrende ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5120,5120,"El för belysning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5130,5130,"Värme ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5131,5131,"Uppvärmning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5132,5132,"Sotning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5140,5140,"Vatten och avlopp ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5160,5160,"Städning och renhållning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5161,5161,"Städning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5162,5162,"Sophämtning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5163,5163,"Hyra för sopcontainer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5164,5164,"Snöröjning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5165,5165,"Trädgårdsskötsel ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5170,5170,"Reparation och underhåll av fastighet ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5190,5190,"Övriga fastighetskostnader ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5191,5191,"Fastighetsskatt/fastighetsavgift ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5192,5192,"Fastighetsförsäkringspremier ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5193,5193,"Fastighetsskötsel och förvaltning ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5198,5198,"Övriga fastighetskostnader, avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5199,5199,"Övriga fastighetskostnader, ej avdragsgilla ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5200,5200,"Hyra av anläggningstillgångar (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5210,5210,"Hyra av maskiner och andra tekniska anläggningar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5211,5211,"Korttidshyra av maskiner och andra tekniska anläggningar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5212,5212,"Leasing av maskiner och andra tekniska anläggningar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5220,5220,"Hyra av inventarier och verktyg ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5221,5221,"Korttidshyra av inventarier och verktyg ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5222,5222,"Leasing av inventarier och verktyg ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5250,5250,"Hyra av datorer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5251,5251,"Korttidshyra av datorer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5252,5252,"Leasing av datorer ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5290,5290,"Övriga hyreskostnader för anläggningstillgångar ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5300,5300,"Energikostnader (gruppkonto) ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5310,5310,"El för drift ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5320,5320,"Gas ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5330,5330,"Eldningsolja ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5340,5340,"Stenkol och koks ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5350,5350,"Torv, träkol, ved och annat träbränsle ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5360,5360,"Bensin, fotogen och motorbrännolja ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_5370,5370,"Fjärrvärme, kyla och ånga ","37k2","other","account.data_account_type_expense","false",bI,l10n_se.b
